model_num,test_acc,test_loss,train_acc,train_loss,g_gap,mqBE_L1,mqBE_L2,mqBE_L3,mqBE_L4,mqBE_L5,mqAE_L1,mqAE_L2,mqAE_L3,mqAE_L4,mqAE_L5,erBE_L1,erBE_L2,erBE_L3,erBE_L4,erBE_L5,erAE_L1,erAE_L2,erAE_L3,erAE_L4,erAE_L5
18229,0.9234,0.263312211227417,0.99476,0.02529011676669121,-0.07135999999999995,0.5080774868716245,0.5498055729769199,0.47111781948882353,0.4784994607204896,0.4530165356187061,0.24470188379236166,0.268413300475882,0.22746031622722668,0.22703709646794765,0.21563076140486268,3.4606938,3.5094111702241855,3.3721376508833516,3.6069010769541845,3.5936004574243086,2.2025864,2.269193337244956,2.120124600897745,2.229736362936419,2.1701313549702257
18261,0.9162,0.2910387078285217,0.9926200000000001,0.03054693794131279,-0.07641999999999996,0.5486614880312954,0.5952242492261803,0.50388657251984,0.4996022993257312,0.46633950755814174,0.2825729455572096,0.3348218694933603,0.246513917046971,0.25163832386879714,0.2263316793062956,3.3776116,3.42569936768132,3.292248507446475,3.532275622468716,3.518580043006467,2.0129437,2.135525541908969,1.848422676745859,2.079353364263001,1.9322556177570784
18287,0.9247,0.27406540069580076,0.99658,0.019308071612119674,-0.07188000000000003,0.519659835805607,0.5642832097531781,0.4746046050331182,0.47978908646188084,0.4422789652380248,0.23930973356652005,0.26283001342892287,0.22288744436698063,0.2170933069715969,0.20662500134324302,3.5140572,3.564441670258444,3.421555003422024,3.6685590562523442,3.6556788833625364,2.2825882,2.3368314688407006,2.2125423739139007,2.3288494771738693,2.2831493978296424
18316,0.9138,0.309711345243454,0.99164,0.03365985780000687,-0.07784000000000006,0.555258586589202,0.6182152440893834,0.5006027150091656,0.4768731887680246,0.4471374091691909,0.3595183285387597,0.5251851967705735,0.2699925253176117,0.28797114604140955,0.238163505875324,3.319854,3.3777984802039045,3.2271608559724783,3.5394073256715703,3.517601129950604,2.1865647,2.269556999206543,2.082318399339045,2.248412941317594,2.173019604415047
18317,0.9166,0.305039275932312,0.9924200000000001,0.03235685805380344,-0.07582000000000008,0.555198460041735,0.6155745658847134,0.5020113845119298,0.4716584886614055,0.4435330860332257,0.4037561474967521,0.586216571314761,0.2911570284561295,0.3370351588705823,0.2555635234691956,3.348104,3.4073115356600088,3.2527539023547347,3.5723110211606057,3.551148408127899,2.2764904,2.363096516151874,2.155491370031373,2.361545189920541,2.2827906218534393
18319,0.9163,0.30636464405059816,0.9938400000000001,0.02877430824816227,-0.07754000000000005,0.5495982833324937,0.6175577854727231,0.48823773954460226,0.4518579522006679,0.4176089150788192,0.30642419555791967,0.43657565682609023,0.2436944145897671,0.23016513208821168,0.20549203113345738,3.3831367,3.445721150924364,3.2834225808062563,3.6319152226632143,3.609114067232105,2.2959244,2.3678340911865234,2.2044538438601653,2.3710092920867227,2.302058242218892
18322,0.9177,0.3071241724014282,0.99224,0.03251260866880417,-0.07454000000000008,0.5402432032936056,0.5786222380181566,0.5056996886673307,0.49761601896634755,0.4747754301571673,0.29512486070479316,0.3419356627119222,0.2641787261083791,0.2618910890103464,0.24349012335098313,3.311915,3.3649455146965197,3.2245755289968265,3.5134176208072536,3.491860901210773,2.043918,2.1466669040633977,1.9067296299150116,2.1551259310520483,2.0595227945805528
18330,0.9224,0.28969866967201235,0.9925400000000001,0.031020043576955796,-0.0701400000000001,0.5404460403453698,0.5785886099161198,0.5074748527760927,0.5079422580712754,0.48638812549753074,0.32615508182536906,0.4316729782262402,0.2745723237708454,0.2870482357222812,0.25197215403570117,3.3609664,3.4130810300902343,3.2726684923231875,3.546973435399307,3.5278601447168514,2.041374,2.129074546955758,1.9233482752782558,2.120220916471258,2.032183716099785
18366,0.9297,0.2639424654960632,0.9977800000000001,0.013675937523245812,-0.06808000000000007,0.4911066572198883,0.5292373079899673,0.45601817488147084,0.46493690700853535,0.4403699988410889,0.24371315463147386,0.2758748691242019,0.22365163244099392,0.22183614336437948,0.21114836616412636,3.5606914,3.616376770636028,3.4614734134074805,3.7414320520047637,3.7244863493950566,2.4103105,2.4548675562261426,2.3479607965520333,2.4568997971893736,2.4263373048506507
18381,0.9198000000000001,0.29935995025634765,0.9948999999999999,0.023661196258068083,-0.0750999999999999,0.561561015256024,0.6173122081748266,0.5098318753426787,0.4956936250571894,0.4624847595823028,0.33594170237623844,0.4726641440540086,0.26110580433516,0.28075112598793683,0.22992337346862654,3.3696907,3.4339632162191402,3.2689451034187487,3.6259411621881408,3.600013113865948,2.2931776,2.357583140713141,2.206489418560265,2.3744188120605747,2.3255412557191844
18393,0.9173,0.3101636919975281,0.99456,0.025836743186712266,-0.07726,0.5401208210754062,0.5787751737905432,0.5067040832524222,0.5169277904480017,0.49389821256220545,0.29551563711622203,0.3725792871846054,0.25827540426531487,0.2419766581066402,0.2293213826207547,3.3232353,3.3904940218394284,3.221228658890854,3.598670095971537,3.5673895895425134,2.063596,2.1602590199019973,1.9331677877739142,2.180498668605413,2.082132216197668
184,0.8845999999999999,0.36812563791275027,0.94562,0.16167485465526582,-0.06102000000000004,0.7062784644536485,0.7260794329608553,0.6811900281672034,0.6010009881051396,0.5599563504391198,0.889291230973801,1.0581342612672584,0.6743745894513465,0.5349434775388434,0.35497314399627444,2.478497,2.60578547945203,2.354322355387308,3.245218502458676,3.1223679354166847,1.1042613,1.1885759678468617,1.0252418554358689,1.3729215529229906,1.2751195730912392
18408,0.9178000000000001,0.31078568315505983,0.9948999999999999,0.024431108689308166,-0.07709999999999993,0.5518780999586592,0.5937636369681063,0.5084805175183263,0.5019409811961364,0.4705859506706281,0.42867754068247765,0.6011307044835021,0.3175172794256124,0.2716688448340146,0.24024392160205701,3.2658703,3.3641605063853035,3.1248205328708165,3.64083462336429,3.6044518926379743,2.233863,2.304058166130458,2.135813363213556,2.368262437087338,2.333786808678712
18419,0.9240999999999999,0.29393095331192015,0.9967400000000001,0.018044970856904985,-0.0726400000000001,0.49564967739278865,0.5268042146666758,0.4694703976903335,0.4829962216770767,0.4679150876254983,0.24329129080813025,0.2637411155929411,0.22847946685519885,0.22590156017873247,0.21815723903311302,3.4952617,3.5534913622368305,3.396340246793101,3.701187724700768,3.6790847524368147,2.3138912,2.366960045604216,2.2393870370787825,2.3752157844851127,2.3356179192031434
18431,0.9248999999999999,0.2797566171646118,0.9985599999999999,0.01142125156879425,-0.07366,0.48504406319859095,0.526898367388235,0.44715954098803,0.4579110498756594,0.4305562036849559,0.24684005918940102,0.27595292845029273,0.22855873151596323,0.22342551445546177,0.21355972838086645,3.6106148,3.669743463196994,3.506397930228284,3.81286453177907,3.7944237868341126,2.56155,2.597860604921819,2.5047609839086964,2.6245180896032783,2.6049988940988063
18436,0.8944,0.3480813624382019,0.9666,0.10776232529163361,-0.07219999999999999,0.6519483120288743,0.7137739546774501,0.5888031115889292,0.4916664930372955,0.4612944605599213,0.5494634799346595,0.7548171543823051,0.3769439597531849,0.3286252904098163,0.2677573830765011,2.8807514,2.9919794107405377,2.7429557207441797,3.3496022876870435,3.3005200498101046,1.9979116,2.142596868429012,1.8096564854881056,2.1244344820729086,1.975362937393871
18438,0.9054000000000001,0.32521971597671506,0.9701000000000001,0.09587397916793823,-0.0647,0.6301631135566621,0.699318648792801,0.5620458350096946,0.45663758142507177,0.42602661169949957,0.5251285473309197,0.743331545354214,0.34791946181443606,0.28595652217240375,0.22870473189332974,2.9235687,3.0446986146944424,2.7744743203378293,3.44665930908827,3.3938112933957303,2.0490484,2.208916965298081,1.835847245190594,2.219233099048748,2.056986189435944
18449,0.8937,0.34588088812828066,0.9578,0.13135612936973573,-0.06409999999999996,0.5991268373120304,0.6414513834338599,0.557961747555082,0.5119183121894132,0.4831893764382808,0.5005868558008708,0.6643998604485043,0.3764935608936779,0.35685570952494744,0.2886880742447768,2.8941872,2.983458617492323,2.7783342614676707,3.264557481506496,3.220685853756759,1.8245153,2.0001878697532507,1.5947293887390346,2.019637020078081,1.8261220140222287
18474,0.9053,0.31577159113883974,0.97292,0.08855849590301514,-0.06762,0.5746770633599525,0.6191573013824065,0.5354224492829213,0.5019943019379781,0.4805628950369208,0.5719013652212538,0.7877076222153535,0.3883324721972931,0.37584587589156876,0.28434468497846066,3.0593607,3.157497342557512,2.9256107795243658,3.435048404379874,3.3954414280844714,1.8538947,1.988340124424616,1.6796398414506282,1.953292812198122,1.816537358219393
1848,0.9042,0.3322255177974701,0.97474,0.08271052732467651,-0.07054000000000002,0.6118491443218707,0.6393457347679611,0.5821830518449915,0.5514678627281067,0.5191191087206687,0.6394292846409098,0.8364449742106806,0.4489112282944702,0.33897755644788546,0.25927430753845343,2.7476387,2.900128613075466,2.5772670131423943,3.443172284111694,3.355444637433063,1.5309623,1.6115866509730605,1.4289764898914281,1.714712432307056,1.6424834051079722
18489,0.9073,0.31714502358436586,0.97248,0.08930226235628128,-0.06518,0.5574501524669424,0.6033746401859437,0.5189935554082175,0.46067978485358113,0.445519040400514,0.520827109539034,0.7104751459461945,0.3702327170743857,0.37409104446610386,0.2755722143190071,3.0387914,3.15058908847183,2.8950794357523137,3.5213579144064835,3.4683598427424585,1.9068372,2.044379922903853,1.7330873192494616,2.04269078373909,1.9104337382392138
18492,0.91,0.3058608856201172,0.9837,0.05800034513473511,-0.07370000000000004,0.5534716934716576,0.6049564985671976,0.5057053818008648,0.4616960160093622,0.4402288755652241,0.3447134017796607,0.4818316868078336,0.2678745084793791,0.24221655429300254,0.21803988942994015,3.1696885,3.2732560614211907,3.026751336692413,3.5759676600446797,3.5364489926955365,2.0348947,2.1536968292996397,1.8851258634155896,2.1295475523689875,2.0212242848785165
18497,0.8943000000000001,0.34947713770866395,0.9646399999999999,0.11056066573143006,-0.07033999999999992,0.6516300507887643,0.6947401780694127,0.6080125496997689,0.5451122598457722,0.516878715690621,0.6015499717372822,0.80591404575972,0.42663360176733406,0.4513872869327631,0.3291682841568317,2.8981044,2.980150605135147,2.793018664361527,3.2657283518261804,3.2202482876647585,1.8488599,1.977768325805664,1.6922162224194062,1.974595326857808,1.8420123430675444
185,0.8922,0.3455825176715851,0.9577,0.12944510958194733,-0.06549999999999997,0.7014207097292882,0.720067935892729,0.6828708771227049,0.6291737689495671,0.612033444819922,0.7808599614514283,0.9559675236068971,0.5819520059692611,0.48338946163588264,0.341579739068982,2.5928802,2.7163724320732787,2.4663151442321043,3.301975551892951,3.186571261722148,1.1773859,1.3104378850563945,1.0536892414343646,1.2908200919628143,1.155740953982681
18503,0.9057999999999999,0.31742495846748353,0.9791599999999999,0.07063641506433486,-0.07335999999999998,0.5852196827504941,0.6494290399512519,0.5260178647305614,0.45822063766415005,0.42617421745194545,0.4900936726207094,0.6872108008541052,0.34146096262018805,0.33001659207044665,0.24632055558545946,3.0752435,3.1712604713700254,2.9480517925632523,3.4977708511738164,3.453904978747585,1.9610045,2.126722163384095,1.7531927861100614,2.1797788400430065,1.9953423367934953
18510,0.9131,0.30447618856430053,0.9832599999999999,0.060670023012161255,-0.07015999999999992,0.6360407138010141,0.6826705056245245,0.5882705316365844,0.5266055321310357,0.4939240726549626,0.4355095934388973,0.5916039808367516,0.3216542768990969,0.342031514206683,0.25440150163071146,3.1898685,3.254899593542932,3.094540525457927,3.47419332382653,3.445190765448178,1.7233398,1.918010657156098,1.48646700700834,1.9562000736051244,1.7463899269858065
18520,0.8966,0.3388577408313751,0.9678,0.10076933480978012,-0.07120000000000004,0.6561456468079763,0.6888402616239678,0.6229056161432811,0.5668650368816491,0.5446121351804704,0.8321702537877425,1.0354151447819437,0.5778809615903152,0.6199637410437594,0.41494524955493384,3.0186818,3.1021363127080046,2.904700290053735,3.3582481206879975,3.321594286698736,1.7022077,1.8682055847796009,1.4941474180429888,1.883773027417026,1.7098238276211177
18535,0.9177,0.28766595726013183,0.9911,0.03843915846943855,-0.07340000000000003,0.59235042439944,0.6379003688897288,0.5455731476340213,0.5061385188299868,0.4708403035300034,0.34277489603429573,0.46756957177732,0.2615350338855705,0.24796902977715005,0.2056832874876534,3.339337,3.4011991467042924,3.241150668952757,3.585057907723929,3.562931092826109,1.9169312,2.0539839295292137,1.7407747909414768,2.087514261633198,1.9568507049222092
18560,0.8955,0.36025203471183775,0.9692400000000001,0.09977557715415955,-0.0737400000000001,0.6820600372259686,0.7138849114975473,0.6483863875603465,0.5821602358850152,0.5588812154639106,0.6164469184758863,0.8343382479061244,0.4261164756227959,0.4232730959352735,0.3155884178017314,2.893674,2.996616177081279,2.764011034920102,3.3254310602737367,3.2758060014597277,1.7732886,1.91473331451416,1.59128003604025,1.9167398369515318,1.7602253682865139
18565,0.9086,0.31661428995132446,0.98064,0.06594544194936752,-0.07203999999999994,0.647531654900258,0.704825741464298,0.5942454868955832,0.5370342464027092,0.5088050332213171,0.49882557459096766,0.7061884159180682,0.34082038568501427,0.3954097697923565,0.2792545462476754,3.144104,3.2257936687899176,3.026181761645507,3.456643791289991,3.42716860333698,1.9576741,2.0712949391692623,1.8089899477423035,2.056400625984948,1.9251532395737043
18576,0.8996999999999999,0.33596119022369386,0.9742000000000001,0.08463929990768433,-0.07450000000000002,0.6416930181182602,0.6701107018369977,0.6127455687280245,0.5751379337218289,0.552242883255028,0.6044793610343602,0.7858547952974217,0.44657913629397294,0.4616818645288902,0.34876314220647153,3.0556617,3.133377110236701,2.9447668250956007,3.3542083598471977,3.3226846082365573,1.5546072,1.7564490248313431,1.3324181217573943,1.8060915675298321,1.5994710409614703
18599,0.9216,0.2787796124458313,0.99334,0.030107802674770354,-0.07174000000000007,0.5675711966759858,0.6082816303100539,0.5247736576655916,0.5019313829912638,0.4659816680613375,0.31606968879324426,0.44265846461763175,0.2516765986535267,0.26070629590552336,0.2177040177272056,3.4140263,3.4642757557447927,3.3253899076665974,3.593426234681937,3.5782760410523955,1.9472305,2.073329882734383,1.7807837842357779,2.0939130170499123,1.9612260381285087
18602,0.9156,0.29640528888702394,0.98788,0.04561492275238037,-0.07227999999999994,0.6054840267768732,0.6372291438326789,0.5768106173180481,0.5625751328150399,0.5445909776231371,0.4222932638896282,0.5749069892326094,0.3209636861867277,0.35738401737210407,0.2826981153946762,3.3110473,3.361530743621644,3.2256720403505494,3.488135572892648,3.4704762453254583,1.7788707,1.9081375558301232,1.6148305754567025,1.8776267954472745,1.7418048811595943
18627,0.9065000000000001,0.32425569467544557,0.98004,0.06687642519950866,-0.07354,0.6551084698697888,0.7104899370137219,0.6030659219569875,0.5583103805636348,0.5312413017504823,0.3184560240687648,0.4166957512666627,0.26671164619097626,0.2859998753765537,0.24883326911792167,3.1423087,3.2194339856293617,3.0285990283482622,3.4184677007740727,3.3927074493302842,1.910113,2.0172674490848204,1.7673608474407498,1.9937930737134706,1.8779829156984178
18648,0.9064,0.3206564793586731,0.98272,0.060460611706972124,-0.07632000000000005,0.6162827770614843,0.6465742630876159,0.5873664080327412,0.5631823905573988,0.5424422378226328,0.48146194366209993,0.6704384044768698,0.34927931697935494,0.33514845415075023,0.2739899607349634,3.1444905,3.2253666339191214,3.024878150003038,3.4277400350024383,3.401010852251322,1.642334,1.7885752946508533,1.4741636307228805,1.7851603529107805,1.62884901709156
18650,0.9114,0.30796334562301636,0.9859,0.049952160468101504,-0.07450000000000002,0.6041298026671889,0.6335209144649131,0.5766562300403318,0.5696313315089959,0.5495964350097459,0.3996493473810617,0.5571969266697909,0.30276707809409165,0.36788202270721565,0.2864850050032023,3.3091056,3.353698453629099,3.2291873899276564,3.44551846217675,3.433440012439045,1.7649008,1.9002661039213893,1.5942924923780186,1.8521244682969127,1.6962102121940767
18676,0.9217,0.27919169731140137,0.99442,0.02658149107038975,-0.07271999999999991,0.5646309513817295,0.5984812667695736,0.5333558054508377,0.533380913576551,0.5123698685024412,0.2589542661158682,0.30390060298796795,0.23277740042643386,0.23399280846829032,0.21954262458756274,3.4525566,3.500114114435414,3.3651484164781875,3.5981150669678184,3.585371776269796,1.9418274,2.046336775885505,1.8046896532760308,1.997478091976915,1.8818441460199313
18683,0.9205,0.2787297657489777,0.99356,0.028156428728103637,-0.07305999999999997,0.5641511105848623,0.5947800220041016,0.5373157694004675,0.5346107881758176,0.5187313651781078,0.28377584074254514,0.3754623924440654,0.24256016318181461,0.2556146288173867,0.2275995032002321,3.4421623,3.4935303585990094,3.351775695547377,3.6204369822576816,3.6024871973245585,1.9946201,2.07151215170054,1.9005747089995562,2.0576271240149295,1.987014162770461
18685,0.9247,0.2711465751647949,0.9956,0.022532399987578392,-0.07090000000000003,0.5478633178699239,0.5864948707595663,0.5129185848686326,0.5111706500021677,0.4882871482406863,0.251483842568344,0.2835617054130031,0.22823761417031038,0.2257540442366358,0.2110606645625583,3.4919693,3.542466262797168,3.400968698747368,3.6589298184866483,3.6435352720832017,2.0755017,2.150065385629488,1.9858771697086075,2.1335595965241985,2.0674910325383693
18695,0.9109,0.30663366918563845,0.98764,0.046824879087209705,-0.07673999999999992,0.6171085885629114,0.6897702494153765,0.5497543702872,0.49539147200119543,0.46024652282682904,0.3043348355288803,0.4372962808102197,0.24049721876969007,0.22122656017830167,0.2006884579677215,3.2690701,3.357262807540072,3.1385879669815093,3.5978249508247324,3.570268317759442,2.1320894,2.221692670142034,2.017525057720865,2.2082704015420958,2.11143783591645
18701,0.9176000000000001,0.3018905571937561,0.98994,0.04093771150946617,-0.07233999999999995,0.6042208223938521,0.655847828136789,0.5583045570093617,0.5268754586277175,0.500432418767446,0.3721490158073934,0.5562976423231544,0.2699047834737109,0.32844224357165064,0.24728558478098384,3.34626,3.400258523991006,3.2557569641837785,3.5333003747713314,3.5177308952784405,2.0761344,2.1555845550011363,1.9788730206428586,2.1478260095208688,2.0719312009927227
18708,0.9174,0.2921468096733093,0.99084,0.03722171725034714,-0.07344000000000009,0.5989104157859599,0.6409627670647923,0.5606172134142257,0.547915234852374,0.5229377194385025,0.29146737853313476,0.3712753122980827,0.25308396542025846,0.251282583660916,0.23544218061094943,3.3791466,3.423841042205441,3.2974002870765524,3.513089679004429,3.502627019609261,1.9792676,2.073876411438314,1.8601492595742044,2.02336316642299,1.9177957384896567
1871,0.9083,0.31414054832458493,0.9833799999999999,0.0581927028465271,-0.07507999999999995,0.615123041895095,0.6651403861671972,0.5624301773246091,0.5315349157097444,0.48541042804386214,0.4428677867849478,0.6137166192590263,0.316273106292855,0.257494180990615,0.20619158935794604,2.8643348,3.010630822194812,2.6881804305924994,3.4919194841631955,3.4129747781988238,1.7651525,1.8814441868801037,1.6450514803795993,1.9681989401578903,1.8405944463336559
18736,0.915,0.31368963055610655,0.9903400000000001,0.039424890460371974,-0.07534000000000006,0.5885542168761655,0.6277608409989207,0.5478111046377144,0.5264155465578384,0.492897777186447,0.4040198496545826,0.5536708957711798,0.3111628280578294,0.2729780215770736,0.24402326503204783,3.2559676,3.3446245657812796,3.1234359159557554,3.570379566979575,3.5442562032135436,1.8762648,1.986905067602505,1.7256785044775858,2.0501609794740325,1.9755883063936386
18739,0.9201999999999999,0.2847841583251953,0.9945,0.025812977828979494,-0.07430000000000007,0.5525196141679422,0.582986474170365,0.5250563675867327,0.5334285150617669,0.5149794700578012,0.24705285912025485,0.2741577828349805,0.22888003791720496,0.23017522496435203,0.21992223311009815,3.460876,3.509919932813898,3.371470218033892,3.609622854592688,3.596071038412581,2.019911,2.0931577114756883,1.9255705592991672,2.042178693973242,1.967528400690096
18740,0.9217,0.27998770031929016,0.99562,0.02276986004114151,-0.07391999999999996,0.5611607751601899,0.5965042553969001,0.5290163810607031,0.5368197830141727,0.5151908212812394,0.24069711452982023,0.2730754116517324,0.22174495722657242,0.22166757289403113,0.2122772919633298,3.496572,3.5441285623789676,3.407795479037446,3.6345683825736277,3.623057969194621,2.03816,2.1157938769891635,1.9424813810861123,2.056695794656964,1.9797255998957919
18744,0.9161,0.29980684967041016,0.9913200000000001,0.03578656033039093,-0.07522000000000005,0.5800874947524249,0.6183641859410596,0.5395710695125018,0.5147613635472733,0.48005673478084293,0.44181725955522866,0.6281605829555068,0.32178453347976055,0.27873121854768235,0.2433389199022363,3.2704253,3.361938477481331,3.1341617090794256,3.604378301494015,3.576509837472152,1.9743608,2.067161309886574,1.8506715342666908,2.1003432480789166,2.035251421684329
18754,0.9068999999999999,0.32382216634750366,0.9878199999999999,0.04512194160699844,-0.08091999999999999,0.6394657694790093,0.6974178071499262,0.5836457759002517,0.5470397919894981,0.5138170102995039,0.3384126073845633,0.47333116712372164,0.26780883642863385,0.2566153081766107,0.23281183285273607,3.1709974,3.2560244805966536,3.0483641121825444,3.4900785904326197,3.459598134940262,2.0213938,2.1058714096105935,1.9159440128543552,2.065489873360461,1.982485286873662
18763,0.9116,0.30779388198852536,0.9921599999999999,0.03215422662615776,-0.08055999999999998,0.6064219840816302,0.6504523582979862,0.5654169006504233,0.5492269154586842,0.5234023642516946,0.32876648463726627,0.46607918755391514,0.2537452245508204,0.2748807960538452,0.22766092466120202,3.3186882,3.374453675294301,3.2273765343622043,3.518001973714269,3.4992707453430314,1.9150524,2.031611442565918,1.7567117620880708,1.9709911073869388,1.8323526750234194
18768,0.917,0.301333314371109,0.98952,0.04181729752779007,-0.07251999999999996,0.6031402367462533,0.631630640873224,0.5757732034888434,0.5559143714576974,0.536997989909963,0.5620633705414599,0.7795924995758491,0.3774312973609789,0.3567298716092949,0.26686505957676543,3.1797085,3.2686201998153455,3.051552173207306,3.509842631454292,3.4777556098401767,1.9857342,2.0677533849762364,1.8804620950474609,2.0922807837872934,2.0279756102228466
18782,0.9236,0.27980372467041015,0.9964400000000001,0.02104405833721161,-0.07284000000000006,0.5589248413084855,0.5994084059275288,0.5191352589156367,0.5143672295565521,0.48333944565049014,0.250268241302949,0.2833458043076854,0.2290980757520149,0.22485525603503975,0.21251259387987134,3.4927514,3.539682996679529,3.4044062694473043,3.6318301680032734,3.6215205704264757,2.1537895,2.2218616788061194,2.068982509413716,2.200240171095084,2.137133207315006
18798,0.927,0.27966649351119993,0.9968600000000001,0.017127648813724517,-0.06986000000000005,0.5412291879131456,0.5793196495873365,0.5046090287302817,0.5100620408498537,0.48162187204665075,0.24193032987913546,0.2760942228710889,0.22283821584972563,0.21899524178589,0.20974120232159071,3.548036,3.5959183020166336,3.4567428517436096,3.681671771623684,3.671927250599389,2.2336261,2.2836574848125304,2.167817980018084,2.2614994380061186,2.2183340075816775
18806,0.9262,0.2630059581756592,0.99732,0.01570821646153927,-0.07111999999999995,0.5430689367101007,0.5787922503617557,0.5112013061127474,0.5141848746406068,0.49206823256714766,0.26437661628830755,0.34258121968287836,0.23147040207325714,0.22897508091617408,0.21639492086718784,3.5831292,3.632615254123326,3.489342731418397,3.728085065663998,3.7174185654082335,2.3157663,2.3489488505549936,2.279656711247396,2.3095232491683753,2.27214016086589
18808,0.9207,0.2947317081451416,0.9933799999999999,0.02908474286198616,-0.07268000000000001,0.5730236150492726,0.6116854265188412,0.5336203901237765,0.5177779680253854,0.4844072784439942,0.3626981905060572,0.48890712484912,0.291200849066016,0.25357778445769896,0.23405396489380245,3.3016746,3.3974405763690303,3.1593008473678963,3.6461390663523,3.6176282128799397,1.995951,2.0795920958342986,1.8796407246359663,2.1513013432844557,2.1003824017469324
18811,0.9246,0.2771582167625427,0.9968,0.018120117053389548,-0.07220000000000013,0.539113459566536,0.5712224246368671,0.512092384674435,0.5226735246765505,0.5061850314833106,0.2423169903278878,0.2630629846686993,0.22625069328559372,0.22706685302653432,0.21725151648794447,3.5166156,3.5697774950953045,3.421764058527402,3.6905388028879043,3.6739976027941554,2.1612382,2.214107346803758,2.0922584102775628,2.187426128177165,2.1442765016182412
18831,0.9229999999999999,0.28441752977371215,0.99576,0.022283487457036972,-0.07275999999999996,0.5787533748953587,0.6313286355888041,0.5281889314608159,0.49597602959559517,0.4631632721142642,0.2650657797206149,0.31873739164225207,0.22775997636300696,0.2276714833774893,0.20144781134582437,3.440432,3.5041232963368,3.3365956480198267,3.6832696430051772,3.6624942520512347,2.1072218,2.2162637720595173,1.9525610805719842,2.216049880027771,2.099967129563179
18832,0.9157,0.31260362391471863,0.99152,0.03472470206260681,-0.07582000000000008,0.5983648135431359,0.6302820625779084,0.569235637019447,0.5500991842982553,0.5316715459840626,0.4332462251612972,0.6031168663256837,0.3241237270804687,0.2748659268892871,0.24263591979396013,3.2108293,3.3045764756207134,3.0772234148880826,3.5732040045725655,3.537733449921282,1.9435446,2.054476290687424,1.7939990391240248,2.1278076252904357,2.052752278645755
18837,0.9186,0.2931926731109619,0.9960800000000001,0.02036512439727783,-0.07748000000000005,0.574769861828613,0.6168625072530916,0.5336015920085059,0.5290949703267113,0.4994738945522963,0.27771874080790615,0.3645527580410314,0.23585059193476068,0.24407306599568543,0.21754571486749272,3.4613533,3.513014126157378,3.369438714310971,3.633719141723804,3.6187346918014844,2.1184773,2.2010848831879244,2.012553630114964,2.168012496189106,2.08923824125663
18838,0.9211,0.28770961842536924,0.9962000000000001,0.02084795273423195,-0.07510000000000006,0.5674818017862404,0.6143665748527689,0.5234756639547585,0.5094485930639125,0.4793955436153132,0.28112941602777347,0.370779398567044,0.23422258407205795,0.23718687474329264,0.2114128395357178,3.4820857,3.5345733555666072,3.389137545829715,3.6615249830981695,3.6464279241611397,2.2233887,2.2907887978726023,2.1345657053130074,2.214136123516234,2.1142344148053565
18861,0.9258,0.28632583022117614,0.9970399999999999,0.016121227618455886,-0.07123999999999996,0.5339793233119161,0.5666590373016536,0.5048420748218185,0.5142312733341102,0.4945790764586207,0.24648848729002526,0.26882496880585427,0.22976426749249282,0.23193718845528832,0.22146929756380487,3.5664036,3.6159159589957905,3.4728744512504113,3.710200793130057,3.6990601099361657,2.323134,2.362368063640815,2.2670847201735915,2.344572257312705,2.3171956821892863
18863,0.9289000000000001,0.2704253314733505,0.99774,0.013977813435792923,-0.06884,0.5305977791577888,0.5721011385224822,0.4908007392946986,0.4958291910057033,0.46432872815226384,0.24012749553970641,0.2702986142278655,0.22000782559812676,0.21688894170298587,0.20473709558494305,3.595845,3.646661564958211,3.50026234704811,3.748183575249958,3.7366520153051916,2.376843,2.4157617474595043,2.320714919398587,2.418780238302821,2.3905258224171737
18877,0.9279999999999999,0.28102826313972473,0.9978400000000001,0.013194580636620521,-0.06984000000000008,0.5275896582350036,0.5636192647490516,0.49618481260190983,0.5088384031641965,0.48840597331933683,0.24305766123969735,0.27830189340482775,0.22313545297687506,0.2216252443465123,0.21247743370682975,3.598386,3.6515911638268777,3.5005034142179974,3.7633424821680053,3.74904829381375,2.3694844,2.4035562705591813,2.318769101339691,2.4043146377554336,2.3826514561592926
18882,0.9140999999999999,0.3086940341949463,0.99386,0.02576017625749111,-0.07976,0.615268343598179,0.6687812923004123,0.5629677063228002,0.5278122062022692,0.494520812105751,0.38198326005215794,0.5542590547156719,0.27806510567789977,0.27087978393447243,0.22555506110967852,3.2222908,3.3165440072434533,3.08942605744789,3.6022925787038735,3.565045288021355,2.1417978,2.205095245215019,2.046944546078709,2.221631445759931,2.1708150821095544
1891,0.9098999999999999,0.3089279362678528,0.9834999999999999,0.05840766269683838,-0.0736,0.6259202026179562,0.6478417257456685,0.6051363491663131,0.6070655645389621,0.5924580835620226,0.44520389215594974,0.6226413380237128,0.33093354641725836,0.2947340219520343,0.2546366618370068,2.9500632,3.0716962055620507,2.7965236716724005,3.4330128308889027,3.3766272726540496,1.5367907,1.6621954853717702,1.3887028400151007,1.6674150365719693,1.5422886421227349
